partida_id,clube_slug,temporada,rodada,data,clube,clube_uf,adversario,adversario_slug,adversario_uf,is_mandante,gols_pro,gols_contra,saldo_gols,tem_patrocinio_bet,tipo_patrocinio_bet,marca_bet,bet_exposure_clube,bet_exposure_total,exposure_adversario,exposure_partida,categoria_exposicao_partida,mesma_uf,vitoria,derrota,empate,resultado,era_var,pos_2018,rodada_final,did_tratado,did_interacao,faltas,cartao_amarelo,cartao_vermelho,escanteios,chutes,posse_de_bola_pct,scouts_validos,cartoes_totais,taxa_conversao,cartoes_1t,cartoes_2t,prop_cartoes_1t,gols_penalty_marcados,gols_penalty_sofridos,penalti_na_partida
4987,chapecoense,2015,1,2015-05-09,Chapecoense,SC,Coritiba,coritiba,PR,1,2,1,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,20,2,0,3,13,0.45,True,2,0.1,0,2,0.0,0,0,0
4987,coritiba,2015,1,2015-05-09,Coritiba,PR,Chapecoense,chapecoense,SC,0,1,2,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,21,2,0,5,16,0.55,True,2,0.09523809523809523,1,1,0.5,0,0,0
4988,palmeiras,2015,1,2015-05-09,Palmeiras,SP,Atletico-MG,atletico_mg,MG,1,2,2,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,20,2,0,11,17,0.5,True,2,0.1,1,1,0.5,0,0,0
4988,atletico_mg,2015,1,2015-05-09,Atletico-MG,MG,Palmeiras,palmeiras,SP,0,2,2,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,14,4,0,2,10,0.5,True,4,0.2857142857142857,2,2,0.5,0,0,0
4989,fluminense,2015,1,2015-05-09,Fluminense,RJ,Joinville,joinville,SC,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,9,2,0,5,26,0.74,True,2,0.2222222222222222,0,2,0.0,0,0,0
4989,joinville,2015,1,2015-05-09,Joinville,SC,Fluminense,fluminense,RJ,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,0,0,14,0,1,3,3,0.26,True,1,0.07142857142857142,2,0,2.0,0,0,0
4990,gremio,2015,1,2015-05-10,Gremio,RS,Ponte Preta,ponte_preta,SP,1,3,3,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,17,3,0,5,11,0.45,True,3,0.17647058823529413,1,2,0.3333333333333333,0,0,0
4990,ponte_preta,2015,1,2015-05-10,Ponte Preta,SP,Gremio,gremio,RS,0,3,3,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,0,0,21,4,1,10,17,0.55,True,5,0.23809523809523808,2,4,0.4,0,0,0
4991,athletico_pr,2015,1,2015-05-10,Athletico-PR,PR,Internacional,internacional,RS,1,3,0,3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,17,1,0,2,10,0.39,True,1,0.058823529411764705,0,1,0.0,1,0,1
4991,internacional,2015,1,2015-05-10,Internacional,RS,Athletico-PR,athletico_pr,PR,0,0,3,-3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,17,2,0,11,17,0.61,True,2,0.11764705882352941,0,2,0.0,0,1,1
4992,sao_paulo,2015,1,2015-05-10,Sao Paulo,SP,Flamengo,flamengo,RJ,1,2,1,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,17,2,0,4,19,0.54,True,2,0.11764705882352941,1,1,0.5,0,1,1
4992,flamengo,2015,1,2015-05-10,Flamengo,RJ,Sao Paulo,sao_paulo,SP,0,1,2,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,12,1,0,6,12,0.46,True,1,0.08333333333333333,0,1,0.0,1,0,1
4993,cruzeiro,2015,1,2015-05-10,Cruzeiro,MG,Corinthians,corinthians,SP,1,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,17,3,0,2,13,0.56,True,3,0.17647058823529413,2,1,0.6666666666666666,0,0,0
4993,corinthians,2015,1,2015-05-10,Corinthians,SP,Cruzeiro,cruzeiro,MG,0,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,15,1,0,4,11,0.44,True,1,0.06666666666666667,1,0,1.0,0,0,0
4994,sport,2015,1,2015-05-10,Sport,PE,Figueirense,figueirense,SC,1,4,1,3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,17,1,0,7,17,0.54,True,1,0.058823529411764705,0,1,0.0,2,0,1
4994,figueirense,2015,1,2015-05-10,Figueirense,SC,Sport,sport,PE,0,1,4,-3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,0,0,14,2,1,1,7,0.46,True,3,0.21428571428571427,2,2,0.6666666666666666,0,2,1
4995,avai,2015,1,2015-05-10,Avai,SC,Santos,santos,SP,1,1,1,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,10,2,0,4,16,0.51,True,2,0.2,0,2,0.0,0,0,0
4995,santos,2015,1,2015-05-10,Santos,SP,Avai,avai,SC,0,1,1,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,11,1,1,3,8,0.49,True,2,0.18181818181818182,0,3,0.0,0,0,0
4996,vasco,2015,1,2015-05-10,Vasco,RJ,Goias,goias,GO,1,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,16,3,0,4,11,0.62,True,3,0.1875,2,1,0.6666666666666666,0,0,0
4996,goias,2015,1,2015-05-10,Goias,GO,Vasco,vasco,RJ,0,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,27,5,0,2,5,0.38,True,5,0.18518518518518517,2,3,0.4,0,0,0
4997,goias,2015,2,2015-05-16,Goias,GO,Athletico-PR,athletico_pr,PR,1,2,0,2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,14,2,0,6,13,0.41,True,2,0.14285714285714285,1,1,0.5,0,0,0
4997,athletico_pr,2015,2,2015-05-16,Athletico-PR,PR,Goias,goias,GO,0,0,2,-2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,18,1,1,5,8,0.59,True,2,0.1111111111111111,1,1,0.5,0,0,0
4998,coritiba,2015,2,2015-05-16,Coritiba,PR,Gremio,gremio,RS,1,2,0,2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,22,2,0,2,9,0.43,True,2,0.09090909090909091,2,0,1.0,0,0,0
4998,gremio,2015,2,2015-05-16,Gremio,RS,Coritiba,coritiba,PR,0,0,2,-2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,13,3,0,4,10,0.57,True,3,0.23076923076923078,1,2,0.3333333333333333,0,0,0
4999,corinthians,2015,2,2015-05-16,Corinthians,SP,Chapecoense,chapecoense,SC,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,16,2,0,7,13,0.46,True,2,0.125,0,2,0.0,0,0,0
4999,chapecoense,2015,2,2015-05-16,Chapecoense,SC,Corinthians,corinthians,SP,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,13,4,0,2,11,0.54,True,4,0.3076923076923077,4,0,1.0,0,0,0
5000,figueirense,2015,2,2015-05-17,Figueirense,SC,Vasco,vasco,RJ,1,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,0,0,18,2,0,6,12,0.47,True,2,0.1111111111111111,0,2,0.0,0,0,0
5000,vasco,2015,2,2015-05-17,Vasco,RJ,Figueirense,figueirense,SC,0,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,13,6,0,7,14,0.53,True,6,0.46153846153846156,1,5,0.16666666666666666,0,0,0
5001,atletico_mg,2015,2,2015-05-17,Atletico-MG,MG,Fluminense,fluminense,RJ,1,4,1,3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,17,2,0,7,16,0.54,True,2,0.11764705882352941,2,0,1.0,0,1,1
5001,fluminense,2015,2,2015-05-17,Fluminense,RJ,Atletico-MG,atletico_mg,MG,0,1,4,-3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,9,1,0,0,8,0.46,True,1,0.1111111111111111,1,0,1.0,1,0,1
5002,flamengo,2015,2,2015-05-17,Flamengo,RJ,Sport,sport,PE,1,2,2,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,10,2,0,13,18,0.59,True,2,0.2,2,0,1.0,0,1,1
5002,sport,2015,2,2015-05-17,Sport,PE,Flamengo,flamengo,RJ,0,2,2,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,7,3,0,3,14,0.41,True,3,0.42857142857142855,1,2,0.3333333333333333,1,0,1
5003,santos,2015,2,2015-05-17,Santos,SP,Cruzeiro,cruzeiro,MG,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,18,1,0,15,20,0.44,True,1,0.05555555555555555,0,1,0.0,0,0,0
5003,cruzeiro,2015,2,2015-05-17,Cruzeiro,MG,Santos,santos,SP,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,13,4,0,3,7,0.56,True,4,0.3076923076923077,0,4,0.0,0,0,0
5004,joinville,2015,2,2015-05-17,Joinville,SC,Palmeiras,palmeiras,SP,1,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,0,0,17,3,0,1,8,0.39,True,3,0.17647058823529413,2,1,0.6666666666666666,0,0,0
5004,palmeiras,2015,2,2015-05-17,Palmeiras,SP,Joinville,joinville,SC,0,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,12,1,0,5,11,0.61,True,1,0.08333333333333333,0,1,0.0,0,0,0
5005,ponte_preta,2015,2,2015-05-17,Ponte Preta,SP,Sao Paulo,sao_paulo,SP,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,1,0,0,Vitoria,0,0,0,0,0,15,1,0,6,19,0.4,True,1,0.06666666666666667,0,1,0.0,0,0,0
5005,sao_paulo,2015,2,2015-05-17,Sao Paulo,SP,Ponte Preta,ponte_preta,SP,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,0,1,0,Derrota,0,0,0,1,0,14,3,0,4,10,0.6,True,3,0.21428571428571427,0,3,0.0,0,0,0
5006,internacional,2015,2,2015-05-17,Internacional,RS,Avai,avai,SC,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,17,3,0,4,8,0.57,True,3,0.17647058823529413,2,1,0.6666666666666666,0,0,0
5006,avai,2015,2,2015-05-17,Avai,SC,Internacional,internacional,RS,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,26,7,0,9,6,0.43,True,7,0.2692307692307692,1,6,0.14285714285714285,0,0,0
5007,sao_paulo,2015,3,2015-05-23,Sao Paulo,SP,Joinville,joinville,SC,1,3,0,3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,12,2,0,5,16,0.63,True,2,0.16666666666666666,0,2,0.0,0,0,0
5007,joinville,2015,3,2015-05-23,Joinville,SC,Sao Paulo,sao_paulo,SP,0,0,3,-3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,0,0,11,0,0,0,7,0.37,True,0,0.0,0,0,0.0,0,0,0
5008,vasco,2015,3,2015-05-23,Vasco,RJ,Internacional,internacional,RS,1,1,1,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,15,6,0,8,13,0.61,True,6,0.4,2,4,0.3333333333333333,0,0,0
5008,internacional,2015,3,2015-05-23,Internacional,RS,Vasco,vasco,RJ,0,1,1,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,16,2,1,1,7,0.39,True,3,0.1875,2,2,0.6666666666666666,0,0,0
5009,gremio,2015,3,2015-05-23,Gremio,RS,Figueirense,figueirense,SC,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,16,6,0,11,19,0.63,True,6,0.375,2,4,0.3333333333333333,0,0,0
5009,figueirense,2015,3,2015-05-23,Figueirense,SC,Gremio,gremio,RS,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,0,0,24,5,0,4,5,0.37,True,5,0.20833333333333334,1,4,0.2,0,0,0
5010,palmeiras,2015,3,2015-05-24,Palmeiras,SP,Goias,goias,GO,1,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,13,6,1,13,21,0.74,True,7,0.5384615384615384,4,3,0.5714285714285714,0,0,0
5010,goias,2015,3,2015-05-24,Goias,GO,Palmeiras,palmeiras,SP,0,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,24,4,1,6,7,0.26,True,5,0.20833333333333334,1,5,0.2,0,0,0
5011,chapecoense,2015,3,2015-05-24,Chapecoense,SC,Santos,santos,SP,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,13,5,0,4,13,0.4,True,5,0.38461538461538464,2,3,0.4,0,0,0
5011,santos,2015,3,2015-05-24,Santos,SP,Chapecoense,chapecoense,SC,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,20,6,0,5,15,0.6,True,6,0.3,1,5,0.16666666666666666,0,0,0
5012,athletico_pr,2015,3,2015-05-24,Athletico-PR,PR,Atletico-MG,atletico_mg,MG,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,7,4,1,2,11,0.36,True,5,0.7142857142857143,2,3,0.4,0,0,0
5012,atletico_mg,2015,3,2015-05-24,Atletico-MG,MG,Athletico-PR,athletico_pr,PR,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,8,0,0,9,16,0.64,True,0,0.0,0,0,0.0,0,0,0
5013,fluminense,2015,3,2015-05-24,Fluminense,RJ,Corinthians,corinthians,SP,1,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,19,2,0,9,15,0.42,True,2,0.10526315789473684,1,1,0.5,0,0,0
5013,corinthians,2015,3,2015-05-24,Corinthians,SP,Fluminense,fluminense,RJ,0,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,6,2,0,6,7,0.58,True,2,0.3333333333333333,1,1,0.5,0,0,0
5014,avai,2015,3,2015-05-24,Avai,SC,Flamengo,flamengo,RJ,1,2,1,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,15,5,0,4,13,0.43,True,5,0.3333333333333333,3,2,0.6,0,0,0
5014,flamengo,2015,3,2015-05-24,Flamengo,RJ,Avai,avai,SC,0,1,2,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,17,6,0,2,8,0.57,True,6,0.35294117647058826,1,5,0.16666666666666666,0,0,0
5015,cruzeiro,2015,3,2015-05-24,Cruzeiro,MG,Ponte Preta,ponte_preta,SP,1,1,1,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,17,2,0,16,22,0.54,True,2,0.11764705882352941,2,0,1.0,0,0,0
5015,ponte_preta,2015,3,2015-05-24,Ponte Preta,SP,Cruzeiro,cruzeiro,MG,0,1,1,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,0,0,11,2,0,3,15,0.46,True,2,0.18181818181818182,1,1,0.5,0,0,0
5016,sport,2015,3,2015-05-24,Sport,PE,Coritiba,coritiba,PR,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,13,1,0,2,12,0.49,True,1,0.07692307692307693,0,1,0.0,0,0,0
5016,coritiba,2015,3,2015-05-24,Coritiba,PR,Sport,sport,PE,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,17,4,0,5,9,0.51,True,4,0.23529411764705882,4,0,1.0,0,0,0
5017,ponte_preta,2015,4,2015-05-30,Ponte Preta,SP,Chapecoense,chapecoense,SC,1,3,1,2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,0,0,20,4,0,0,13,0.47,True,4,0.2,1,3,0.25,0,0,0
5017,chapecoense,2015,4,2015-05-30,Chapecoense,SC,Ponte Preta,ponte_preta,SP,0,1,3,-2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,15,1,1,4,14,0.53,True,2,0.13333333333333333,1,2,0.5,0,0,0
5018,coritiba,2015,4,2015-05-30,Coritiba,PR,Avai,avai,SC,1,1,2,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,17,4,0,5,11,0.58,True,4,0.23529411764705882,0,4,0.0,0,0,0
5018,avai,2015,4,2015-05-30,Avai,SC,Coritiba,coritiba,PR,0,2,1,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,21,4,0,3,11,0.42,True,4,0.19047619047619047,2,2,0.5,0,0,0
5019,joinville,2015,4,2015-05-30,Joinville,SC,Athletico-PR,athletico_pr,PR,1,1,2,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,0,0,12,0,0,4,10,0.54,True,0,0.0,0,0,0.0,0,0,0
5019,athletico_pr,2015,4,2015-05-30,Athletico-PR,PR,Joinville,joinville,SC,0,2,1,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,13,4,0,7,19,0.46,True,4,0.3076923076923077,0,4,0.0,0,0,0
5020,santos,2015,4,2015-05-31,Santos,SP,Sport,sport,PE,1,2,2,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,9,1,0,8,18,0.54,True,1,0.1111111111111111,0,1,0.0,0,0,0
5020,sport,2015,4,2015-05-31,Sport,PE,Santos,santos,SP,0,2,2,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,11,2,0,7,15,0.46,True,2,0.18181818181818182,1,1,0.5,0,0,0
5021,goias,2015,4,2015-05-31,Goias,GO,Gremio,gremio,RS,1,1,1,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,14,1,0,2,10,0.41,True,1,0.07142857142857142,0,1,0.0,0,0,0
5021,gremio,2015,4,2015-05-31,Gremio,RS,Goias,goias,GO,0,1,1,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,14,1,0,3,9,0.59,True,1,0.07142857142857142,0,1,0.0,0,0,0
5022,atletico_mg,2015,4,2015-05-31,Atletico-MG,MG,Vasco,vasco,RJ,1,3,0,3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,16,0,0,5,21,0.53,True,0,0.0,0,0,0.0,0,0,0
5022,vasco,2015,4,2015-05-31,Vasco,RJ,Atletico-MG,atletico_mg,MG,0,0,3,-3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,12,3,0,7,9,0.47,True,3,0.25,0,3,0.0,0,0,0
5023,corinthians,2015,4,2015-05-31,Corinthians,SP,Palmeiras,palmeiras,SP,1,0,2,-2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,0,1,0,Derrota,0,0,0,1,0,21,5,0,2,9,0.54,True,5,0.23809523809523808,1,4,0.2,0,0,0
5023,palmeiras,2015,4,2015-05-31,Palmeiras,SP,Corinthians,corinthians,SP,0,2,0,2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,1,0,0,Vitoria,0,0,0,1,0,21,5,0,6,12,0.46,True,5,0.23809523809523808,2,3,0.4,0,0,0
5024,internacional,2015,4,2015-05-31,Internacional,RS,Sao Paulo,sao_paulo,SP,1,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,19,3,0,5,8,0.54,True,3,0.15789473684210525,1,2,0.3333333333333333,0,0,0
5024,sao_paulo,2015,4,2015-05-31,Sao Paulo,SP,Internacional,internacional,RS,0,0,0,0,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,0,1,Empate,0,0,0,1,0,17,0,1,10,14,0.46,True,1,0.058823529411764705,1,1,1.0,0,0,0
5025,flamengo,2015,4,2015-05-31,Flamengo,RJ,Fluminense,fluminense,RJ,1,2,3,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,0,1,0,Derrota,0,0,0,1,0,24,5,1,8,15,0.67,True,6,0.25,3,4,0.5,0,1,1
5025,fluminense,2015,4,2015-05-31,Fluminense,RJ,Flamengo,flamengo,RJ,0,3,2,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,1,0,0,Vitoria,0,0,0,1,0,23,3,1,1,7,0.33,True,4,0.17391304347826086,1,3,0.25,1,0,1
5026,figueirense,2015,4,2015-05-31,Figueirense,SC,Cruzeiro,cruzeiro,MG,1,2,1,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,0,0,17,3,0,5,9,0.32,True,3,0.17647058823529413,1,2,0.3333333333333333,0,0,0
5026,cruzeiro,2015,4,2015-05-31,Cruzeiro,MG,Figueirense,figueirense,SC,0,1,2,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,11,5,1,4,22,0.68,True,6,0.5454545454545454,3,4,0.5,0,0,0
5027,athletico_pr,2015,5,2015-06-03,Athletico-PR,PR,Figueirense,figueirense,SC,1,1,0,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,1,0,12,1,0,6,12,0.47,True,1,0.08333333333333333,0,1,0.0,0,0,0
5027,figueirense,2015,5,2015-06-03,Figueirense,SC,Athletico-PR,athletico_pr,PR,0,0,1,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,0,0,8,4,0,4,9,0.53,True,4,0.5,1,3,0.25,0,0,0
5028,vasco,2015,5,2015-06-03,Vasco,RJ,Ponte Preta,ponte_preta,SP,1,0,3,-3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,0,1,0,Derrota,0,0,0,1,0,15,1,2,6,14,0.52,True,3,0.2,1,3,0.3333333333333333,0,0,0
5028,ponte_preta,2015,5,2015-06-03,Ponte Preta,SP,Vasco,vasco,RJ,0,3,0,3,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,0,1,0,0,Vitoria,0,0,0,0,0,18,3,0,2,16,0.48,True,3,0.16666666666666666,2,1,0.6666666666666666,0,0,0
5029,chapecoense,2015,5,2015-06-03,Chapecoense,SC,Joinville,joinville,SC,1,2,0,2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,1,0,0,Vitoria,0,0,0,1,0,16,3,0,7,10,0.53,True,3,0.1875,1,2,0.3333333333333333,0,0,0
5029,joinville,2015,5,2015-06-03,Joinville,SC,Chapecoense,chapecoense,SC,0,0,2,-2,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,0,1,0,Derrota,0,0,0,0,0,12,5,0,10,12,0.47,True,5,0.4166666666666667,4,1,0.8,0,0,0
5030,sao_paulo,2015,5,2015-06-03,Sao Paulo,SP,Santos,santos,SP,1,3,2,1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,1,0,0,Vitoria,0,0,0,1,0,14,5,0,8,13,0.63,True,5,0.35714285714285715,4,1,0.8,1,0,1
5030,santos,2015,5,2015-06-03,Santos,SP,Sao Paulo,sao_paulo,SP,0,2,3,-1,False,nenhum,Nenhum,0.0,0.0061,0.0061,0.0061,Nenhuma,1,0,1,0,Derrota,0,0,0,1,0,15,3,1,1,8,0.37,True,4,0.26666666666666666,0,4,0.0,0,1,1
