partida_id,temporada,serie,rodada,clube,clube_slug,num_camisa,apelido,nome_completo,nome_truncado,atleta_slug,apelido_slug,condicao,goleiro,presente,registro_cbf
1,2022,B,1,Grêmio,gremio,1,Brenno,Brenno Oliveira Frag,True,brenno,brenno,Titular,True,True,433923
1,2022,B,1,Grêmio,gremio,3,Geromel,Pedro Tonon Geromel,False,pedro_tonon_geromel,geromel,Titular,False,True,165322
1,2022,B,1,Grêmio,gremio,5,Thiago Santos,Thiago dos Santos,False,thiago_dos_santos,thiago_santos,Reserva,False,True,293712
1,2022,B,1,Grêmio,gremio,6,Diogo,Diogo Barbosa Mendanha,False,diogo_barbosa_mendanha,diogo,Titular,False,True,339876
1,2022,B,1,Grêmio,gremio,7,Campaz,Jaminton Leandro Campaz,False,jaminton_leandro_campaz,campaz,Titular,False,True,729333
1,2022,B,1,Grêmio,gremio,8,Martin Ben ...,Martin Nicolas Benitez,False,martin_nicolas_benitez,martin_ben,Reserva,False,True,695297
1,2022,B,1,Grêmio,gremio,10,Ferreira,Aldemir dos Santos F,True,ferreira,ferreira,Titular,False,True,505058
1,2022,B,1,Grêmio,gremio,12,Chapecó,Gabriel Hamester Grando,False,gabriel_hamester_grando,chapeco,Reserva,True,True,443904
1,2022,B,1,Grêmio,gremio,15,Rodrigo,Rodrigo Ferreira da Silva,False,rodrigo_ferreira_da_silva,rodrigo,Reserva,False,True,406738
1,2022,B,1,Grêmio,gremio,16,Lucas Silva,Lucas Silva Borges,False,lucas_silva_borges,lucas_silva,Titular,False,True,320111
1,2022,B,1,Grêmio,gremio,17,Biel,Gabriel Teixeira Aragao,False,gabriel_teixeira_aragao,biel,Reserva,False,True,526885
1,2022,B,1,Grêmio,gremio,18,Elias,Elias Manoel Alves d,True,elias,elias,Titular,False,True,542309
1,2022,B,1,Grêmio,gremio,20,Janderson,Janderson Santos de Souza,False,janderson_santos_de_souza,janderson,Reserva,False,True,523883
1,2022,B,1,Grêmio,gremio,26,Rodrigues,Antonio Josenildo Ro,True,rodrigues,rodrigues,Titular,False,True,434738
1,2022,B,1,Grêmio,gremio,27,Villasanti,Mathias Adalberto Vi,True,villasanti,villasanti,Titular,False,True,727270
1,2022,B,1,Grêmio,gremio,34,Bruno Alves,Bruno Fabiano Alves,False,bruno_fabiano_alves,bruno_alves,Titular,False,True,312015
1,2022,B,1,Grêmio,gremio,36,Nata,Nata Felipe de Amori,True,nata,nata,Reserva,False,True,582447
1,2022,B,1,Grêmio,gremio,39,Bitello,Joao Paulo de Souza Mares,False,joao_paulo_de_souza_mares,bitello,Titular,False,True,540533
1,2022,B,1,Grêmio,gremio,42,Fernando,Fernando Henrique do,True,fernando,fernando,Reserva,False,True,550098
1,2022,B,1,Grêmio,gremio,48,Sarara,Mateus Ferreira,False,mateus_ferreira,sarara,Reserva,False,True,558959
1,2022,B,1,Grêmio,gremio,56,Thiago Rosa,Thiago Rosa da Conceicao,False,thiago_rosa_da_conceicao,thiago_rosa,Reserva,False,True,520878
1,2022,B,1,Grêmio,gremio,59,Gabriel Silva,Gabriel Silva Azeved,True,gabriel_silva,gabriel_silva,Reserva,False,True,590905
1,2022,B,1,Grêmio,gremio,99,Ricardo,Ricardo Viana Filho,False,ricardo_viana_filho,ricardo,Reserva,False,True,463839
1,2022,B,1,Ponte Preta,ponte_preta,1,Ygor,Ygor Vinhas Oliveira Lima,False,ygor_vinhas_oliveira_lima,ygor,Reserva,True,True,346401
1,2022,B,1,Ponte Preta,ponte_preta,3,Thiago Lopes,Thiago Oliveira Lopes,False,thiago_oliveira_lopes,thiago_lopes,Titular,False,True,544530
1,2022,B,1,Ponte Preta,ponte_preta,4,Fabricio,Fabricio Silva Dornellas,False,fabricio_silva_dornellas,fabricio,Titular,False,True,183874
1,2022,B,1,Ponte Preta,ponte_preta,5,Leo,Leonardo Naldi de Matos,False,leonardo_naldi_de_matos,leo,Titular,False,True,465048
1,2022,B,1,Ponte Preta,ponte_preta,7,Moises,Moises Ribeiro Santos,False,moises_ribeiro_santos,moises,Reserva,False,True,328812
1,2022,B,1,Ponte Preta,ponte_preta,8,Wesley,Wesley Lopes Beltrame,False,wesley_lopes_beltrame,wesley,Titular,False,True,170540
1,2022,B,1,Ponte Preta,ponte_preta,9,Danilo Mag ...,Danilo Gomes Magalhaes,False,danilo_gomes_magalhaes,danilo_mag,Titular,False,True,432201
1,2022,B,1,Ponte Preta,ponte_preta,12,Caique,Caique Franca Godoy,False,caique_franca_godoy,caique,Titular,True,True,313131
1,2022,B,1,Ponte Preta,ponte_preta,13,Bernardo,Bernardo de Paulo Silva,False,bernardo_de_paulo_silva,bernardo,Titular,False,True,414520
1,2022,B,1,Ponte Preta,ponte_preta,15,Artur,Artur Sergio Batista,True,artur,artur,Titular,False,True,377697
1,2022,B,1,Ponte Preta,ponte_preta,16,Reginaldo  ...,Reginaldo Ramires de,True,reginaldo,reginaldo,Reserva,False,True,545145
1,2022,B,1,Ponte Preta,ponte_preta,17,Pedro,Pedro Antonio Piment,True,pedro,pedro,Reserva,False,True,590697
1,2022,B,1,Ponte Preta,ponte_preta,18,Nicolas,Nicolas Miguel Morsch,False,nicolas_miguel_morsch,nicolas,Reserva,False,True,586672
1,2022,B,1,Ponte Preta,ponte_preta,19,Felipe Amaral,Felipe Amaral Casari,True,felipe_amaral,felipe_amaral,Titular,False,True,600810
1,2022,B,1,Ponte Preta,ponte_preta,20,Fessin,Jefferson Gabriel Na,True,fessin,fessin,Titular,False,True,538843
1,2022,B,1,Ponte Preta,ponte_preta,21,Marcos,Marcos Antonio Augus,True,marcos,marcos,Reserva,False,True,462906
1,2022,B,1,Ponte Preta,ponte_preta,22,Igor Marqu ...,Igor Marques Pacienc,True,igor_marqu,igor_marqu,Reserva,False,True,460331
1,2022,B,1,Ponte Preta,ponte_preta,23,Gabriel,Gabriel Venancio de,True,gabriel,gabriel,Reserva,False,True,545389
1,2022,B,1,Ponte Preta,ponte_preta,26,Jean Carlos,Jean Carlos dos Santos,False,jean_carlos_dos_santos,jean_carlos,Reserva,False,True,588048
1,2022,B,1,Ponte Preta,ponte_preta,28,Victor,Victor Luiz Pereira,True,victor,victor,Reserva,False,True,361798
1,2022,B,1,Ponte Preta,ponte_preta,29,Echaporã,Luis Otavio de Oliveira,False,luis_otavio_de_oliveira,echapora,Reserva,False,True,463502
1,2022,B,1,Ponte Preta,ponte_preta,39,Mendes,Douglas Mendes Moreira,False,douglas_mendes_moreira,mendes,Reserva,False,True,652912
1,2022,B,1,Ponte Preta,ponte_preta,55,Matheus,Matheus Aleksander d,True,matheus,matheus,Titular,False,True,337245
2,2022,B,1,Criciúma,criciuma,1,Gustavo,Luiz Gustavo Almeida,True,gustavo,gustavo,Titular,True,True,321622
2,2022,B,1,Criciúma,criciuma,2,Claudinho,Claudio Coelho Salvatico,False,claudio_coelho_salvatico,claudinho,Titular,False,True,532649
2,2022,B,1,Criciúma,criciuma,3,Rodrigo,Rodrigo Fagundes de,True,rodrigo,rodrigo,Titular,False,True,177531
2,2022,B,1,Criciúma,criciuma,4,Ze Marcos,Jose Marcos Alves Luis,False,jose_marcos_alves_luis,ze_marcos,Titular,False,True,406610
2,2022,B,1,Criciúma,criciuma,5,Leonardo,Leonardo de Oliveira,True,leonardo,leonardo,Titular,False,True,377082
2,2022,B,1,Criciúma,criciuma,6,Marcelo He ...,Marcelo Hermes,False,marcelo_hermes,marcelo_he,Titular,False,True,363926
2,2022,B,1,Criciúma,criciuma,7,Bilu,Rafael Bilu Mudesto,False,rafael_bilu_mudesto,bilu,Titular,False,True,387443
2,2022,B,1,Criciúma,criciuma,8,Arilson,Arilson Carlos Alves,True,arilson,arilson,Titular,False,True,379541
2,2022,B,1,Criciúma,criciuma,9,Negueba,Guilherme Ferreira Pinto,False,guilherme_ferreira_pinto,negueba,Titular,False,True,307277
2,2022,B,1,Criciúma,criciuma,10,Thiago Ala ...,Luiz Carlos Marques Lima,False,luiz_carlos_marques_lima,thiago_ala,Titular,False,True,298523
2,2022,B,1,Criciúma,criciuma,11,Fellipe,Fellipe Mateus de Se,True,fellipe,fellipe,Titular,False,True,321780
2,2022,B,1,Criciúma,criciuma,12,Raul,Raul Jonas Steffens,False,raul_jonas_steffens,raul,Reserva,True,True,385958
2,2022,B,1,Criciúma,criciuma,13,Rayan,Rayan Poltronieri Pereira,False,rayan_poltronieri_pereira,rayan,Reserva,False,True,184819
2,2022,B,1,Criciúma,criciuma,14,Cristovam,Cristovam Roberto Ri,True,cristovam,cristovam,Reserva,False,True,188472
2,2022,B,1,Criciúma,criciuma,15,Renan,Renan Carvalho Areias,False,renan_carvalho_areias,renan,Reserva,False,True,337272
2,2022,B,1,Criciúma,criciuma,16,Romulo,Romulo da Silva Machado,False,romulo_da_silva_machado,romulo,Reserva,False,True,379397
2,2022,B,1,Criciúma,criciuma,17,Cerato,Marcos Vinicius Cerato,False,marcos_vinicius_cerato,cerato,Reserva,False,True,355387
2,2022,B,1,Criciúma,criciuma,18,Hygor,Hygor Cleber Garcia Silva,False,hygor_cleber_garcia_silva,hygor,Reserva,False,True,311146
2,2022,B,1,Criciúma,criciuma,19,Edu,Eduardo de Queiroz Melo,False,eduardo_de_queiroz_melo,edu,Reserva,False,True,591190
2,2022,B,1,Criciúma,criciuma,20,Lucas,Lucas da Silva Xavier,False,lucas_da_silva_xavier,lucas,Reserva,False,True,366782
2,2022,B,1,Csa,csa,1,Jean,Jean Carlos Batista,False,jean_carlos_batista,jean,Reserva,True,True,567530
2,2022,B,1,Csa,csa,2,Lucas Alex ...,Lucas Alexandre Marq,True,lucas_alex,lucas_alex,Reserva,False,True,529861
2,2022,B,1,Csa,csa,3,Werley,Werley Ananias da Silva,False,werley_ananias_da_silva,werley,Titular,False,True,172411
2,2022,B,1,Csa,csa,5,Geovane,Geovane Batista de Faria,False,geovane_batista_de_faria,geovane,Titular,False,True,175223
2,2022,B,1,Csa,csa,6,Ernandes,Ernandes Dias Luz,False,ernandes_dias_luz,ernandes,Reserva,False,True,177802
2,2022,B,1,Csa,csa,7,Felipe Aug ...,Felipe Augusto Ferre,True,felipe_aug,felipe_aug,Reserva,False,True,323819
2,2022,B,1,Csa,csa,8,Yann Rolim,Yann Del Pino Rolim,False,yann_del_pino_rolim,yann_rolim,Titular,False,True,291429
2,2022,B,1,Csa,csa,9,Lucas Barc ...,Lucas Barcelos Damacena,False,lucas_barcelos_damacena,lucas_barc,Reserva,False,True,442637
2,2022,B,1,Csa,csa,11,Osvaldo,Osvaldo Lourenco Filho,False,osvaldo_lourenco_filho,osvaldo,Titular,False,True,177411
2,2022,B,1,Csa,csa,13,Lucas,Lucas Cavalcante Sil,True,lucas,lucas,Titular,False,True,351849
2,2022,B,1,Csa,csa,15,Giva Santos,Geovane Silva Santos,False,geovane_silva_santos,giva_santos,Reserva,False,True,422561
2,2022,B,1,Csa,csa,17,Sassa,Luiz Ricardo Alves,False,luiz_ricardo_alves,sassa,Reserva,False,True,337172
2,2022,B,1,Csa,csa,19,Didira,Cicero dos Santos,False,cicero_dos_santos,didira,Reserva,False,True,184798
2,2022,B,1,Csa,csa,20,Lourenço,Joao Paulo Ferreira,True,lourenco,lourenco,Reserva,False,True,533963
2,2022,B,1,Csa,csa,21,Marco,Marco Tulio Oliveira,True,marco,marco,Reserva,False,True,385005
2,2022,B,1,Csa,csa,25,Bruno Mezenga,Bruno Ferreira Mombr,True,bruno_mezenga,bruno_mezenga,Titular,False,True,169000
2,2022,B,1,Csa,csa,26,Diego Renan,Diego Renan de Lima,True,diego_renan,diego_renan,Titular,False,True,184273
2,2022,B,1,Csa,csa,27,Gabriel,Gabriel Santana Pinto,False,gabriel_santana_pinto,gabriel,Titular,False,True,335611
2,2022,B,1,Csa,csa,28,Dalberto,Dalberto Luan Belo,False,dalberto_luan_belo,dalberto,Titular,False,True,389256
2,2022,B,1,Csa,csa,29,Igor Inoce ...,Igor Inocencio de Ol,True,igor_inoce,igor_inoce,Titular,False,True,382612
2,2022,B,1,Csa,csa,30,Douglas,Douglas Matheus do N,True,douglas,douglas,Reserva,False,True,347212
2,2022,B,1,Csa,csa,31,Marcelo,Marcelo Henrique Pas,True,marcelo,marcelo,Titular,True,True,177948
2,2022,B,1,Csa,csa,99,Rodrigo Ro ...,Rodrigo Rodrigues Silva,False,rodrigo_rodrigues_silva,rodrigo_ro,Reserva,False,True,356563
3,2022,B,1,Sampaio Corrêa,sampaio_correa,1,Luiz,Luiz Daniel de Carva,True,luiz,luiz,Titular,True,True,351142
3,2022,B,1,Sampaio Corrêa,sampaio_correa,2,Mateus Mal ...,Mateus da Silva Duarte,False,mateus_da_silva_duarte,mateus_mal,Titular,False,True,433799
3,2022,B,1,Sampaio Corrêa,sampaio_correa,3,Otavio,Otavio Ataide da Silva,False,otavio_ataide_da_silva,otavio,Reserva,False,True,588246
3,2022,B,1,Sampaio Corrêa,sampaio_correa,4,Nilson Junior,Nilson Barbosa Nasci,True,nilson_junior,nilson_junior,Titular,False,True,307569
3,2022,B,1,Sampaio Corrêa,sampaio_correa,5,Lucas Araujo,Lucas Araujo de Oliveira,False,lucas_araujo_de_oliveira,lucas_araujo,Titular,False,True,434877
3,2022,B,1,Sampaio Corrêa,sampaio_correa,6,Pará,Erinaldo Santos Rabelo,False,erinaldo_santos_rabelo,para,Titular,False,True,170254
3,2022,B,1,Sampaio Corrêa,sampaio_correa,7,Mauricio,Mauricio Silva dos Santos,False,mauricio_silva_dos_santos,mauricio,Titular,False,True,460385
3,2022,B,1,Sampaio Corrêa,sampaio_correa,8,Ferreira,Leandro Ferreira Pessoa,False,leandro_ferreira_pessoa,ferreira,Titular,False,True,180494
3,2022,B,1,Sampaio Corrêa,sampaio_correa,9,Poveda,Gabriel Buscariol Poveda,False,gabriel_buscariol_poveda,poveda,Titular,False,True,338185
3,2022,B,1,Sampaio Corrêa,sampaio_correa,10,Renatinho,Renato Vieira Rodrigues,False,renato_vieira_rodrigues,renatinho,Titular,False,True,301503
3,2022,B,1,Sampaio Corrêa,sampaio_correa,11,Pimentinha,Anderson Wanderllan,True,pimentinha,pimentinha,Titular,False,True,183546
3,2022,B,1,Sampaio Corrêa,sampaio_correa,12,Batista,Gabriel Batista de Souza,False,gabriel_batista_de_souza,batista,Reserva,True,True,439475
3,2022,B,1,Sampaio Corrêa,sampaio_correa,13,Joecio,Joecio Barbosa dos Santos,False,joecio_barbosa_dos_santos,joecio,Titular,False,True,174017
3,2022,B,1,Sampaio Corrêa,sampaio_correa,14,PEDRO,Pedro Henrique Carre,True,pedro,pedro,Reserva,False,True,609605
3,2022,B,1,Sampaio Corrêa,sampaio_correa,15,Wesley,Wesley Dias Claudino,False,wesley_dias_claudino,wesley,Reserva,False,True,322930
3,2022,B,1,Sampaio Corrêa,sampaio_correa,16,Lucas,Lucas Hipolito Caval,True,lucas,lucas,Reserva,False,True,345443
3,2022,B,1,Sampaio Corrêa,sampaio_correa,17,Soares,Anmerson da Silva Soares,False,anmerson_da_silva_soares,soares,Reserva,False,True,512166
3,2022,B,1,Sampaio Corrêa,sampaio_correa,18,Eronildo,Eronildo dos Santos Rocha,False,eronildo_dos_santos_rocha,eronildo,Reserva,False,True,431106
3,2022,B,1,Sampaio Corrêa,sampaio_correa,19,Thiago Ennes,Thiago Ennes Moreira,False,thiago_ennes_moreira,thiago_ennes,Reserva,False,True,320016
3,2022,B,1,Sampaio Corrêa,sampaio_correa,20,Wesley,Wesley Pionteck Souza,False,wesley_pionteck_souza,wesley,Reserva,False,True,376463
3,2022,B,1,Sport,sport,1,Mailson,Mailson Tenorio dos,True,mailson,mailson,Titular,True,True,460562
3,2022,B,1,Sport,sport,3,Fabio Alemão,Fabio Augusto Schirmann,False,fabio_augusto_schirmann,fabio_alemao,Reserva,False,True,378811
3,2022,B,1,Sport,sport,5,Ronaldo,Ronaldo Henrique Fer,True,ronaldo,ronaldo,Reserva,False,True,338491
3,2022,B,1,Sport,sport,6,Pedrinho,Pedro Henrique Nares,True,pedrinho,pedrinho,Titular,False,True,336907
3,2022,B,1,Sport,sport,9,HERRERA,Javier Andres Parrag,True,herrera,herrera,Titular,False,True,749768
3,2022,B,1,Sport,sport,11,RAY VANEGAS,Ray Andres Vanegas Zuniga,False,ray_andres_vanegas_zuniga,ray_vanegas,Reserva,False,True,749414
3,2022,B,1,Sport,sport,15,R. Thyere,Rafael Thyere de Alb,True,r_thyere,r_thyere,Titular,False,True,313474
3,2022,B,1,Sport,sport,16,Willian,Willian Oliveira dos,True,willian,willian,Titular,False,True,430883
3,2022,B,1,Sport,sport,18,Alan,Alan de Souza Guimaraes,False,alan_de_souza_guimaraes,alan,Reserva,False,True,439881
3,2022,B,1,Sport,sport,20,Jaderson,Jaderson Flores dos Reis,False,jaderson_flores_dos_reis,jaderson,Reserva,False,True,513348
3,2022,B,1,Sport,sport,21,BLAS CACERES,Blas Antonio Caceres,True,blas_caceres,blas_caceres,Reserva,False,True,749422
3,2022,B,1,Sport,sport,22,Ezequiel,Ezequiel Jacinto de Biasi,False,ezequiel_jacinto_de_biasi,ezequiel,Titular,False,True,302436
3,2022,B,1,Sport,sport,27,NICOLAS WA ...,Nicolas Ezequiel Watson,False,nicolas_ezequiel_watson,nicolas_wa,Reserva,False,True,749415
3,2022,B,1,Sport,sport,29,Lucas Hern ...,Lucas Camilo Hernánd,True,lucas_hern,lucas_hern,Reserva,False,True,670174
3,2022,B,1,Sport,sport,31,Bruno,Bruno Matias dos Santos,False,bruno_matias_dos_santos,bruno,Titular,False,True,452427
3,2022,B,1,Sport,sport,35,Sabino,Jose Sabino Chagas M,True,sabino,sabino,Titular,False,True,437531
3,2022,B,1,Sport,sport,39,Italo,Helber Italo dos Santos,False,helber_italo_dos_santos,italo,Reserva,False,True,555397
3,2022,B,1,Sport,sport,44,Chico,Francisco Alves da S,True,chico,chico,Reserva,False,True,518992
3,2022,B,1,Sport,sport,46,Luciano,Luciano Batista da S,True,luciano,luciano,Titular,False,True,554138
3,2022,B,1,Sport,sport,56,Sander,Sander Henrique Bort,True,sander,sander,Titular,False,True,346046
3,2022,B,1,Sport,sport,59,Flavio,Flavio Eugenio Rodri,True,flavio,flavio,Reserva,False,True,612415
3,2022,B,1,Sport,sport,92,Carlos,Carlos Eduardo Soare,True,carlos,carlos,Reserva,True,True,309585
3,2022,B,1,Sport,sport,98,Fabricio,Fabricio Rodrigues d,True,fabricio,fabricio,Titular,False,True,439695
4,2022,B,1,Brusque,brusque,2,Toty,Christofoly Acioly d,True,toty,toty,Titular,False,True,299231
4,2022,B,1,Brusque,brusque,3,Everton,Everton Paulo Strieder,False,everton_paulo_strieder,everton,Titular,False,True,302881
4,2022,B,1,Brusque,brusque,4,Bruno Aguiar,Bruno Henrique Fortu,True,bruno_aguiar,bruno_aguiar,Titular,False,True,165939
4,2022,B,1,Brusque,brusque,5,Rodolfo,Gerson Rodolfo da Silva,False,gerson_rodolfo_da_silva,rodolfo,Titular,False,True,183707
4,2022,B,1,Brusque,brusque,6,Airton,Airton Santos de Oliveira,False,airton_santos_de_oliveira,airton,Titular,False,True,186040
4,2022,B,1,Brusque,brusque,7,Matheus,Matheus Trindade Gon,True,matheus,matheus,Titular,False,True,308421
4,2022,B,1,Brusque,brusque,8,Ze Mateus,Jose Mateus Junior,False,jose_mateus_junior,ze_mateus,Titular,False,True,317054
4,2022,B,1,Brusque,brusque,9,Alex Sandro,Alex Sandro de Oliveira,False,alex_sandro_de_oliveira,alex_sandro,Titular,False,True,401299
4,2022,B,1,Brusque,brusque,10,Diego,Diego Jardel Koester,False,diego_jardel_koester,diego,Titular,False,True,296863
4,2022,B,1,Brusque,brusque,11,Fernandinho,Fernando Jose Marque,True,fernandinho,fernandinho,Titular,False,True,451258
4,2022,B,1,Brusque,brusque,12,Allan,Allan Roden,False,allan_roden,allan,Reserva,True,True,505770
4,2022,B,1,Brusque,brusque,13,Edilson,Edilson Jose da Silv,True,edilson,edilson,Reserva,False,True,402841
4,2022,B,1,Brusque,brusque,14,Jailson,Edjailson Nascimento,True,jailson,jailson,Reserva,False,True,340936
4,2022,B,1,Brusque,brusque,15,Felipe Manoel,Felipe Manoel Goncalves,False,felipe_manoel_goncalves,felipe_manoel,Reserva,False,True,292320
4,2022,B,1,Brusque,brusque,16,Alex Ruan,Alex Ruan Vasconcelo,True,alex_ruan,alex_ruan,Reserva,False,True,370091
4,2022,B,1,Brusque,brusque,17,Bruno Bahia,Bruno Santos de Oliveira,False,bruno_santos_de_oliveira,bruno_bahia,Reserva,False,True,538097
4,2022,B,1,Brusque,brusque,20,Nuno,Marco Antonio Milita,True,nuno,nuno,Reserva,False,True,295260
4,2022,B,1,Brusque,brusque,21,Ruan,Eudes Ruan de Sousa,True,ruan,ruan,Titular,True,True,295153
4,2022,B,1,Guarani,guarani,1,R. Martins,Rafael Martins Claro,True,r_martins,r_martins,Reserva,True,True,188241
4,2022,B,1,Guarani,guarani,5,Castan,Leandro Castan da Silva,False,leandro_castan_da_silva,castan,Reserva,False,True,164170
4,2022,B,1,Guarani,guarani,7,Julio,Julio Cesar Czarneski,False,julio_cesar_czarneski,julio,Titular,False,True,360465
4,2022,B,1,Guarani,guarani,8,Eduardo Pe ...,Eduardo Luiz Person,False,eduardo_luiz_person,eduardo_pe,Reserva,False,True,465413
4,2022,B,1,Guarani,guarani,10,Giovanni A ...,Giovanni Augusto Oli,True,giovanni_a,giovanni_a,Titular,False,True,292205
4,2022,B,1,Guarani,guarani,11,Lucão do  ...,Lucas Vinicius Gonca,True,lucao_do,lucao_do,Titular,False,True,304035
4,2022,B,1,Guarani,guarani,16,Matheus Pe ...,Matheus Pereira de Souza,False,matheus_pereira_de_souza,matheus_pe,Titular,False,True,508468
4,2022,B,1,Guarani,guarani,20,Marcinho,Marcio Barbosa Vieir,True,marcinho,marcinho,Reserva,False,True,441035
4,2022,B,1,Guarani,guarani,21,Nicolas Ca ...,Nicolas Mores da Cruz,False,nicolas_mores_da_cruz,nicolas_ca,Reserva,False,True,415367
4,2022,B,1,Guarani,guarani,22,Ronaldo,Ronaldo Luiz Alves,False,ronaldo_luiz_alves,ronaldo,Titular,False,True,174941
4,2022,B,1,Guarani,guarani,23,Bruno,Bruno Aparecido Reis,True,bruno,bruno,Titular,False,True,338081
4,2022,B,1,Guarani,guarani,28,Carroll,João Victor Carroll,True,carroll,carroll,Titular,False,True,527047
4,2022,B,1,Guarani,guarani,30,Mauricio K ...,Mauricio Kozlinski,False,mauricio_kozlinski,mauricio_k,Titular,True,True,296645
4,2022,B,1,Guarani,guarani,32,Rodrigo An ...,Jose Rodrigo Andrade,True,rodrigo_an,rodrigo_an,Titular,False,True,429655
4,2022,B,1,Guarani,guarani,36,Eliel,Eliel da Silva,False,eliel_da_silva,eliel,Reserva,False,True,465098
4,2022,B,1,Guarani,guarani,77,Lucas Henr ...,Lucas Henrique Ferre,True,lucas_henr,lucas_henr,Reserva,False,True,328350
4,2022,B,1,Guarani,guarani,96,Silas,Silas Araujo da Silva,False,silas_araujo_da_silva,silas,Reserva,False,True,348203
4,2022,B,1,Guarani,guarani,97,Yago,Yago Cesar da Silva,False,yago_cesar_da_silva,yago,Reserva,False,True,413841
4,2022,B,1,Guarani,guarani,98,Madison,Madison Araujo Costa,False,madison_araujo_costa,madison,Titular,False,True,424347
4,2022,B,1,Guarani,guarani,99,Ronald,Ronald Pereira Martins,False,ronald_pereira_martins,ronald,Titular,False,True,630598
5,2022,B,1,Crb,crb,1,Vitor,Vitor Caetano Ferreira,False,vitor_caetano_ferreira,vitor,Reserva,True,True,442225
5,2022,B,1,Crb,crb,2,Reginaldo,Reginaldo Lopes de Jesus,False,reginaldo_lopes_de_jesus,reginaldo,Titular,False,True,353336
5,2022,B,1,Crb,crb,3,Gum,Welington Pereira Ro,True,gum,gum,Titular,False,True,167958
5,2022,B,1,Crb,crb,4,Iago Mendo ...,Iago Pereira Mendonça,False,iago_pereira_mendonca,iago_mendo,Reserva,False,True,463995
5,2022,B,1,Crb,crb,5,Marthã,Marthã Fernando Gonc,True,martha,martha,Titular,False,True,339273
5,2022,B,1,Crb,crb,6,Guilherme,Guilherme Kennedy Romao,False,guilherme_kennedy_romao,guilherme,Titular,False,True,419442
5,2022,B,1,Crb,crb,7,Richard,Richard Alexandre Bi,True,richard,richard,Titular,False,True,459195
5,2022,B,1,Crb,crb,8,Yago Henri ...,Yago Henrique Severi,True,yago_henri,yago_henri,Titular,False,True,315979
5,2022,B,1,Crb,crb,9,Anselmo Ramon,Anselmo Ramon Alves,True,anselmo_ramon,anselmo_ramon,Titular,False,True,182466
5,2022,B,1,Crb,crb,10,Rafael Lon ...,Rafael Vinicius Carv,True,rafael_lon,rafael_lon,Reserva,False,True,183844
5,2022,B,1,Crb,crb,11,Fabinho,Fabio Augusto Lucian,True,fabinho,fabinho,Titular,False,True,336900
5,2022,B,1,Crb,crb,12,Diogo Silva,Diogo Jose Goncalves,True,diogo_silva,diogo_silva,Titular,True,True,165094
5,2022,B,1,Crb,crb,13,Jalysson,Jalysson Gabriell de,True,jalysson,jalysson,Reserva,False,True,562362
5,2022,B,1,Crb,crb,14,BRALL,David Medeiros dos Santos,False,david_medeiros_dos_santos,brall,Reserva,False,True,606086
5,2022,B,1,Crb,crb,15,Wellington ...,Wellington Carvalho,True,wellington,wellington,Titular,False,True,307674
5,2022,B,1,Crb,crb,16,Brayan,Bryan Grabriel Fernandes,False,bryan_grabriel_fernandes,brayan,Reserva,False,True,526644
5,2022,B,1,Crb,crb,17,Gustavo Apis,Gustavo Apis Pascoal,True,gustavo_apis,gustavo_apis,Reserva,False,True,446185
5,2022,B,1,Crb,crb,18,Vico,Vinicius Duarte,False,vinicius_duarte,vico,Reserva,False,True,384617
5,2022,B,1,Crb,crb,19,Gabriel Co ...,Gabriel da Conceição,True,gabriel_co,gabriel_co,Reserva,False,True,651034
5,2022,B,1,Crb,crb,20,Raul,Raul Prata,False,raul_prata,raul,Titular,False,True,181172
5,2022,B,1,Crb,crb,21,Emerson,Emerson Ramon Bezerr,True,emerson,emerson,Reserva,False,True,610886
5,2022,B,1,Crb,crb,22,Wesley Pomba,Wesley da Conceicao,True,wesley_pomba,wesley_pomba,Reserva,False,True,521903
5,2022,B,1,Novorizontino,novorizontino,1,Giovanni,Giovanni Aparecido A,True,giovanni,giovanni,Titular,True,True,175445
5,2022,B,1,Novorizontino,novorizontino,2,Felipe,Felipe Albuquerque F,True,felipe,felipe,Titular,False,True,455446
5,2022,B,1,Novorizontino,novorizontino,3,Rodolfo Fi ...,Rodolfo Filemon de O,True,rodolfo_fi,rodolfo_fi,Titular,False,True,356106
5,2022,B,1,Novorizontino,novorizontino,4,Ligger,Ligger Moreira Malaquias,False,ligger_moreira_malaquias,ligger,Titular,False,True,291797
5,2022,B,1,Novorizontino,novorizontino,5,Jhony Douglas,Jhony Douglas Santiago,False,jhony_douglas_santiago,jhony_douglas,Titular,False,True,374851
5,2022,B,1,Novorizontino,novorizontino,6,Romario,Romario Guilherme do,True,romario,romario,Titular,False,True,305959
5,2022,B,1,Novorizontino,novorizontino,7,Willean Lepo,Willean Bernardo Willemen,False,willean_bernardo_willemen,willean_lepo,Titular,False,True,447189
5,2022,B,1,Novorizontino,novorizontino,8,Gustavo Bo ...,Gustavo Costa da Sil,True,gustavo_bo,gustavo_bo,Titular,False,True,308427
5,2022,B,1,Novorizontino,novorizontino,9,Quirino,Diego de Souza Quirino,False,diego_de_souza_quirino,quirino,Titular,False,True,311813
5,2022,B,1,Novorizontino,novorizontino,10,Daniel,Daniel de Oliveira S,True,daniel,daniel,Titular,False,True,335362
5,2022,B,1,Novorizontino,novorizontino,11,Lucas Toca ...,Lucas Costa da Silva,False,lucas_costa_da_silva,lucas_toca,Titular,False,True,430405
