temporada,serie,clube_slug,registro_cbf,apelido,atleta_slug,num_camisa,partidas_relacionado,partidas_jogadas,partidas_como_titular,minutos_em_campo,media_minutos_por_jogo
2022,B,londrina,164974,Thiago Rib ...,thiago_ribeiro_cardoso,21,7,2,1,67,33.5
2022,B,cruzeiro_saf,660227,Xavier,xavier,88,4,3,0,66,22.0
2022,B,cruzeiro_saf,371170,João Paulo,joao_paulo_da_silva_alves,28,1,1,1,65,65.0
2022,B,vasco_da_gama,530438,Zé Vitor  ...,ze_vitor,98,3,3,0,65,21.7
2022,B,cruzeiro_saf,534970,Marcelinho,marcelinho,47,4,2,1,64,32.0
2022,B,vasco_da_gama,308190,Bruno Tuba ...,bruno_nunes_de_barros,27,3,3,0,64,21.3
2022,B,tombense,641030,CAIQUE,caique,22,7,2,0,63,31.5
2022,B,crb,521903,Wesley Pomba,wesley_pomba,22,9,3,0,60,20.0
2022,B,vasco_da_gama,543481,Vinicius,vinicius,49,4,3,0,60,20.0
2022,B,chapecoense,521915,Rodriguinho,rodriguinho,21,5,3,0,59,19.7
2022,B,criciuma,612605,JAJA,jaja,13,1,1,0,59,59.0
2022,B,londrina,584425,Eduardo,eduardo_kempf_schwade,23,9,4,0,59,14.8
2022,B,ponte_preta,611583,Vitor Hugo,vitor_hugo,34,3,2,0,57,28.5
2022,B,vasco_da_gama,381191,Luiz Henrique,luiz_henrique,88,17,3,0,52,17.3
2022,B,tombense,565008,Reginaldo,reginaldo,16,22,4,0,51,12.8
2022,B,ponte_preta,545145,Reginaldo  ...,reginaldo,16,10,4,0,50,12.5
2022,B,vasco_da_gama_s_a_f,349759,Erick,erick,77,7,3,0,50,16.7
2022,B,ponte_preta,545389,Gabriel,gabriel,23,10,2,0,47,23.5
2022,B,criciuma,591190,Edu,eduardo_de_queiroz_melo,19,13,5,0,46,9.2
2022,B,londrina,508210,Marcelo,marcelo,19,1,1,0,45,45.0
2022,B,londrina,605891,José Cirilo,jose_cirilo,20,3,1,0,45,45.0
2022,B,londrina,756482,SAMUEL,samuel_chukwuemeka_oti,3,15,1,1,45,45.0
2022,B,operario,298485,Michel,michel,16,2,1,0,45,45.0
2022,B,operario,602309,MATHEUS,matheus,21,1,1,0,45,45.0
2022,B,bahia,563780,Marcelo,marcelo,49,10,4,0,44,11.0
2022,B,crb,335342,Willie,willie_hortencio_barbosa,21,5,2,0,44,22.0
2022,B,csa,296811,Bruno,bruno_da_mota_miranda,22,6,4,0,44,11.0
2022,B,vasco_da_gama_s_a_f,553871,Zé Vitor,ze_vitor,44,8,2,0,44,22.0
2022,B,brusque,298313,Juliano,juliano_alexandre_borges,18,7,3,0,43,14.3
2022,B,csa,373849,Gabriel To ...,gabriel_andre_tonini,25,5,3,0,40,13.3
2022,B,ituano,442914,Iago,iago_teles_da_silva,19,6,4,0,40,10.0
2022,B,sampaio_correa,522973,Andrey,andrey_nunes_dos_santos,17,14,6,0,40,6.7
2022,B,cruzeiro_saf,628314,Jhosefer,jhosefer_raphael_januario,57,4,1,0,38,38.0
2022,B,vasco_da_gama,642064,Lucas Oliv ...,lucas_oliveira_parente,14,4,2,0,37,18.5
2022,B,cruzeiro_saf,631735,Vitor Roque,vitor_hugo_roque_ferreira,39,1,1,0,36,36.0
2022,B,sport,612415,Flavio,flavio,59,5,1,0,35,35.0
2022,B,tombense,356019,Danilo,danilo_jose_belao,21,4,1,0,35,35.0
2022,B,nautico,501347,Juninho Ca ...,juninho_ca,21,5,2,0,34,17.0
2022,B,ponte_preta,614561,Dodô,douglas_martins_da_silva,8,5,2,0,34,17.0
2022,B,vasco_da_gama,622081,Matheus MT,matheus_mt,32,7,2,0,34,17.0
2022,B,vasco_da_gama,413031,Vitinho,vitinho,8,6,1,0,33,33.0
2022,B,operario,563901,Arthur,arthur_neves_ferreira,15,7,1,0,32,32.0
2022,B,operario,308392,Rafael Oller,rafael_oller_pereira,16,8,2,0,31,15.5
2022,B,novorizontino,531144,Leonardo,leonardo,17,4,2,0,30,15.0
2022,B,londrina,511720,Victor Daniel,victor_daniel,23,10,1,0,29,29.0
2022,B,londrina,687142,Victor Hugo,victor_hugo,23,4,1,0,29,29.0
2022,B,novorizontino,183724,Bruno,bruno_da_silva_barbosa,5,1,1,1,27,27.0
2022,B,tombense,350930,Moises Eva ...,moises_eva,13,4,2,0,27,13.5
2022,B,gremio,528449,Jhonata Ro ...,jhonata_ro,25,2,2,0,24,12.0
2022,B,guarani,728441,Rafael,rafael_da_silva_freitas,84,1,1,0,24,24.0
2022,B,sampaio_correa,322930,Wesley,wesley_dias_claudino,15,14,2,0,24,12.0
2022,B,brusque,338498,Fernando,fernando,25,1,1,0,23,23.0
2022,B,criciuma,408954,Alexandre,alexandre_gomes_felipe,20,4,2,0,23,11.5
2022,B,criciuma,176981,Tony,antonio_de_moura_carvalho,15,4,1,0,22,22.0
2022,B,ponte_preta,361798,Victor,victor,28,4,1,0,21,21.0
2022,B,tombense,440391,Lucas Santos,lucas_santos_da_silva,20,10,2,0,21,10.5
2022,B,tombense,539022,Gabriel Lima,gabriel_farias_de_lima,23,3,1,0,21,21.0
2022,B,vila_nova,317892,Diogo,diogo,2,4,1,0,21,21.0
2022,B,bahia,642381,Patrick Ve ...,patrick_ve,23,7,3,0,20,6.7
2022,B,csa,164121,William,william_fernando_da_silva,16,7,3,0,20,6.7
2022,B,vasco_da_gama,354923,Isaque,isaque_elias_brito,46,6,2,0,19,9.5
2022,B,brusque,670276,Hilton,hilton,70,2,2,0,18,9.0
2022,B,cruzeiro_saf,542287,Ageu,ageu,45,4,1,0,18,18.0
2022,B,cruzeiro_saf,612652,Ruan Matheus,ruan_matheus,43,4,1,0,18,18.0
2022,B,vasco_da_gama,432298,Fabio Gomes,fabio_roberto_gomes_netto,97,3,1,0,18,18.0
2022,B,londrina,448286,Gabriel Ho ...,gabriel_honorio_ramos,19,2,1,0,16,16.0
2022,B,tombense,466231,Alison,alison_jose_da_silva,15,3,1,0,16,16.0
2022,B,chapecoense,313031,Caio Rangel,caio_rangel_da_silva,11,2,1,0,15,15.0
2022,B,operario,614000,RUAN,ruan_casagrande_carvalho,13,2,2,0,15,7.5
2022,B,vasco_da_gama_s_a_f,540274,Juninho,juninho,50,1,1,0,15,15.0
2022,B,vasco_da_gama_s_a_f,632758,Sarrafiore,martin_nicolas_sarrafiore,33,8,1,0,14,14.0
2022,B,csa,510745,Leonardo,leonardo,28,4,1,0,13,13.0
2022,B,gremio,550098,Fernando,fernando,42,6,1,0,12,12.0
2022,B,gremio,706152,Kevin,kevin,38,2,1,0,12,12.0
2022,B,operario,606961,Marcos Vin ...,marcos_vin,17,2,1,0,11,11.0
2022,B,vasco_da_gama,553871,Zé Vitor,ze_vitor,44,15,1,0,11,11.0
2022,B,csa,537899,Gebson,gebson_gomes_dos_santos,35,9,1,0,10,10.0
2022,B,nautico,702299,DIEGO,diego,15,11,1,0,10,10.0
2022,B,vasco_da_gama,732950,J Sanchez,j_sanchez,51,2,1,0,10,10.0
2022,B,sampaio_correa,504270,William,william,23,4,1,0,9,9.0
2022,B,vila_nova,655562,Ebere,osinachi_christian_ebere,18,4,1,0,9,9.0
2022,B,brusque,295260,Nuno,nuno,20,1,1,0,8,8.0
2022,B,crb,595214,RIQUELME,riquelme_dos_santos_silva,24,4,1,0,8,8.0
2022,B,cruzeiro_saf,619019,Pedro,pedro,53,5,1,0,7,7.0
2022,B,ituano,322380,Cleberson,cleberson,13,4,1,0,7,7.0
2022,B,vasco_da_gama,591665,Paulo Victor,paulo_victor,66,3,1,0,7,7.0
2022,B,brusque,538097,Bruno Bahia,bruno_santos_de_oliveira,17,2,1,0,6,6.0
2022,B,criciuma,521902,Guilherme  ...,guilherme,22,7,1,0,6,6.0
2022,B,chapecoense,604978,Vitor,vitor,16,11,1,0,5,5.0
2022,B,chapecoense,613826,CALEBE,calebe_oliveira_costa,14,4,1,0,5,5.0
2022,B,brusque,645742,Pedoca,pedoca,25,3,1,0,3,3.0
2022,B,operario,700250,Pio,pedro_henrique_pio,18,2,1,0,3,3.0
2022,B,bahia,307296,Cesar,cesar_bernardo_dutra,12,18,0,0,0,
2022,B,bahia,451683,Denis,denis,26,14,0,0,0,
2022,B,bahia,591677,Gabriel Noga,gabriel_rodrigues_noga,41,2,0,0,0,
2022,B,bahia,610200,Vitor,jose_vitor_lima_cardoso,38,4,0,0,0,
2022,B,bahia,637690,Gabriel,gabriel,12,2,0,0,0,
2022,B,brusque,505770,Allan,allan_roden,12,2,0,0,0,
2022,B,brusque,670729,Dionatan,dionatan_augusto_barbosa,4,1,0,0,0,
2022,B,chapecoense,440379,Guedes,guedes,80,10,0,0,0,
2022,B,chapecoense,532185,Marco Júnior,marco_junior,28,1,0,0,0,
2022,B,chapecoense,540237,Joao Paulo,joao_paulo,12,11,0,0,0,
2022,B,chapecoense,576987,Thiaguinho,thiaguinho,26,3,0,0,0,
2022,B,chapecoense,586784,Rafael,rafael_iserhard_holstein,19,1,0,0,0,
2022,B,crb,419243,Arthur,arthur,1,6,0,0,0,
2022,B,crb,550599,Lucas Bonete,lucas_da_costa_bonete,19,1,0,0,0,
2022,B,crb,697504,EDUARDO,eduardo,17,2,0,0,0,
2022,B,criciuma,336415,Vinicius,vinicius_tsumita_silva,15,2,0,0,0,
2022,B,criciuma,385958,Raul,raul_jonas_steffens,12,17,0,0,0,
2022,B,criciuma,439083,Alan,alan,14,5,0,0,0,
2022,B,criciuma,558410,Rodrigo,rodrigo_souza_nascimento,22,2,0,0,0,
2022,B,criciuma,584123,Eli Pereira,eli_pereira,13,1,0,0,0,
2022,B,criciuma,586658,Eliel,eliel_felisbino_costa,23,1,0,0,0,
2022,B,criciuma,619677,Kauã,kaua_inacio_moroso,24,1,0,0,0,
2022,B,criciuma,677672,Gui,guilherme_silva,16,1,0,0,0,
2022,B,criciuma,690741,Adriano,adriano,21,4,0,0,0,
2022,B,cruzeiro_saf,540036,Denivys,denivys,31,9,0,0,0,
2022,B,csa,348953,Gabriel Bu ...,gabriel_bubniack,12,5,0,0,0,
2022,B,csa,380308,Marcel,marcel,4,2,0,0,0,
2022,B,csa,464872,Pedro,pedro,55,2,0,0,0,
2022,B,csa,607374,Luan,luan,14,1,0,0,0,
2022,B,gremio,298485,Michel,michel,55,2,0,0,0,
2022,B,gremio,337271,Matheus Fr ...,matheus_henrique_frizzo,45,1,0,0,0,
2022,B,gremio,503087,Felipe,felipe_mateus_scheibig,41,1,0,0,0,
2022,B,gremio,520878,Thiago Rosa,thiago_rosa_da_conceicao,56,15,0,0,0,
2022,B,gremio,565761,Heitor,heitor_marinho_dos_santos,44,3,0,0,0,
2022,B,gremio,623588,G. Martins,g_martins,53,10,0,0,0,
2022,B,guarani,464903,Lucas,lucas_rodrigues_cardoso,25,3,0,0,0,
2022,B,guarani,703301,Bruno Bian ...,bruno_bian,84,1,0,0,0,
2022,B,ituano,500955,Cezar,cezar,14,2,0,0,0,
2022,B,ituano,554692,Madison,madison,13,1,0,0,0,
2022,B,ituano,608091,DENZEL,denzel_nogueira_damasceno,21,2,0,0,0,
2022,B,ituano,620084,Emmanuel F ...,emmanuel_f,14,1,0,0,0,
2022,B,londrina,419537,Moraes,moraes,23,2,0,0,0,
2022,B,londrina,565518,Jorge,jorge_luiz_ramos_pereira,1,1,0,0,0,
2022,B,londrina,612208,Leonardo,leonardo_de_assunpcao,14,2,0,0,0,
2022,B,londrina,632071,Joao Goes,joao_vitor_goes_monteiro,22,1,0,0,0,
2022,B,londrina,668124,Helio,helio_miguel_junior,1,5,0,0,0,
2022,B,nautico,605646,LUAN,luan_freire_veras,14,2,0,0,0,
2022,B,nautico,697211,Índio,gabriel_severino_de_sousa,13,4,0,0,0,
2022,B,novorizontino,305809,Lucas Mendes,lucas_mendes,14,1,0,0,0,
2022,B,novorizontino,452276,Adriano,adriano,5,2,0,0,0,
2022,B,novorizontino,516172,Nando,luiz_fernando_venancio,19,6,0,0,0,
2022,B,novorizontino,567582,Romario,romario,15,1,0,0,0,
2022,B,novorizontino,600323,MATOS,guilherme_de_jesus_matos,13,3,0,0,0,
2022,B,operario,550398,Rafa,rafael_dias_lopes_urzedo,17,3,0,0,0,
2022,B,operario,577016,Amorim,amorim,14,1,0,0,0,
2022,B,operario,614013,Gustavo,gustavo,18,1,0,0,0,
2022,B,operario,621655,Eli,eli,19,1,0,0,0,
2022,B,ponte_preta,346401,Ygor,ygor_vinhas_oliveira_lima,1,16,0,0,0,
2022,B,ponte_preta,403179,Luanderson,luanderson,4,1,0,0,0,
2022,B,ponte_preta,404239,Douglas,douglas_santos_da_silva,31,3,0,0,0,
2022,B,ponte_preta,413284,Matheus Al ...,matheus_al,20,1,0,0,0,
2022,B,ponte_preta,462906,Marcos,marcos,21,5,0,0,0,
2022,B,ponte_preta,590697,Pedro,pedro,17,1,0,0,0,
2022,B,sampaio_correa,430126,Gabriel,gabriel_protasio_gomes,22,2,0,0,0,
2022,B,sampaio_correa,430451,Mauro,mauro,20,1,0,0,0,
2022,B,sampaio_correa,523771,Yann,yann,23,5,0,0,0,
2022,B,sampaio_correa,567457,Eduardo Ma ...,eduardo_ma,1,4,0,0,0,
2022,B,sampaio_correa,588246,Otavio,otavio_ataide_da_silva,3,7,0,0,0,
2022,B,sport,20,18,alan_de_souza_guimaraes,749414,1,0,0,0,
2022,B,sport,354129,Joao Igor,joao_igor,28,10,0,0,0,
2022,B,sport,537209,Denival,denival,32,1,0,0,0,
2022,B,sport,555397,Italo,helber_italo_dos_santos,39,3,0,0,0,
2022,B,sport,619494,RENZO,renzo,13,4,0,0,0,
2022,B,sport,7,6,6,338491,1,0,1,0,
2022,B,sport,749415,NICOLAS WA ...,nicolas_ezequiel_watson,27,2,0,0,0,
2022,B,tombense,379565,Jhemerson,jhemerson,9,5,0,0,0,
2022,B,tombense,443489,Leonardo,leonardo_lang_lopes,12,6,0,0,0,
2022,B,tombense,502535,Patrick,patrick,14,3,0,0,0,
2022,B,tombense,503415,Vander,vander_tavares_silva,23,1,0,0,0,
2022,B,tombense,545253,Mateus Buiate,mateus_buiate,15,2,0,0,0,
2022,B,tombense,595616,Luizao,luizao,19,1,0,0,0,
2022,B,tombense,615495,Gabriel Lira,gabriel_lira_de_oliveira,19,1,0,0,0,
2022,B,vasco_da_gama,18,15,15,461723,1,0,0,0,
2022,B,vasco_da_gama,24,25,marlon_gomes_claudino,372403,1,0,1,0,
2022,B,vasco_da_gama,541691,Fintelman,fintelman,12,2,0,0,0,
2022,B,vasco_da_gama,582155,Cadu Neves,cadu_neves,57,1,0,0,0,
2022,B,vasco_da_gama,632758,Sarrafiore,martin_nicolas_sarrafiore,33,1,0,0,0,
2022,B,vasco_da_gama_s_a_f,344228,Matheus Ba ...,matheus_barbosa_teixeira,18,8,0,0,0,
2022,B,vasco_da_gama_s_a_f,461723,Halls,halls,24,13,0,0,0,
2022,B,vasco_da_gama_s_a_f,531704,Ulisses,ulisses,40,1,0,0,0,
2022,B,vasco_da_gama_s_a_f,613654,ERICK MARCUS,erick_marcus,16,2,0,0,0,
2022,B,vila_nova,464569,Gabriel Do ...,gabriel_domingos_de_moura,20,5,0,0,0,
2022,B,vila_nova,542350,Guilherme  ...,guilherme_pires_carvalho,19,2,0,0,0,
2022,B,vila_nova,614188,Heitor,heitor_gatti_silva,25,3,0,0,0,
2023,B,mirassol,177010,Alex Muralha,alex_muralha,1,38,38,38,3420,90.0
2023,B,juventude,456006,Danilo Boza,danilo_boza_junior,4,38,38,38,3388,89.2
2023,B,tombense,172028,Felipe,felipe,1,37,37,37,3330,90.0
2023,B,vila_nova,190431,Rafael Donato,rafael_ferreira_donato,5,37,37,37,3330,90.0
2023,B,vila_nova,451683,Denis Junior,denis_junior,25,38,37,37,3330,90.0
2023,B,ituano,335765,Je,je,12,36,36,36,3240,90.0
2023,B,ponte_preta,313131,Caique,caique_franca_godoy,12,36,36,36,3240,90.0
2023,B,mirassol,335012,Luiz Otavio,luiz_otavio,4,37,36,36,3195,88.8
2023,B,vitoria,513071,Lucas Arcanjo,lucas_arcanjo,1,36,36,36,3195,88.8
2023,B,atletico,369161,Ronaldo,ronaldo,1,37,35,35,3150,90.0
2023,B,guarani,351849,Lucas,lucas,3,35,35,35,3150,90.0
2023,B,vitoria,408944,Wagner,wagner,4,35,35,35,3130,89.4
2023,B,criciuma,321780,Fellipe,fellipe,7,35,35,35,3097,88.5
2023,B,crb,165094,Diogo Silva,diogo_silva,12,35,34,34,3060,90.0
2023,B,criciuma,177531,Rodrigo,rodrigo,3,34,34,34,3060,90.0
2023,B,criciuma,321622,Gustavo,gustavo,100,34,34,34,3060,90.0
2023,B,vila_nova,456246,Edu Doma,edu_doma,3,35,35,35,3055,87.3
2023,B,ponte_preta,377697,Artur,artur,15,34,34,34,3036,89.3
2023,B,vila_nova,719313,RODRIGO,rodrigo_silva_nascimento,6,36,35,35,3017,86.2
2023,B,novorizontino,452276,Adriano,adriano,4,35,35,34,3014,86.1
2023,B,juventude,432216,Thiago,thiago_couto_wenceslau,1,37,34,34,3001,88.3
2023,B,criciuma,363926,Marcelo He ...,marcelo_hermes,6,36,36,33,2993,83.1
2023,B,guarani,315945,Diogo,diogo,13,34,34,34,2987,87.9
2023,B,mirassol,376828,Lucas Ramon,lucas_ramon_batista_silva,2,35,35,35,2943,84.1
2023,B,vila_nova,411198,G. Parede,guilherme_parede_pinheiro,77,34,34,34,2899,85.3
2023,B,novorizontino,320196,Jordi,jordi_martins_almeida,12,33,33,33,2896,87.8
2023,B,guarani,558580,Mayk,mayk,6,35,35,34,2886,82.5
2023,B,novorizontino,175223,Geovane,geovane_batista_de_faria,5,35,35,35,2873,82.1
2023,B,juventude,302192,Jadson,jadson_alves_dos_santos,16,34,34,33,2864,84.2
2023,B,sampaio_correa,351142,Luiz,luiz,1,32,32,32,2843,88.8
2023,B,atletico,421138,Shaylon,shaylon_kallyson_cardozo,10,36,35,34,2833,80.9
2023,B,londrina,174223,João Paulo,joao_paulo_da_silva,5,33,33,33,2803,84.9
2023,B,tombense,337271,Matheus Fr ...,matheus_henrique_frizzo,10,34,34,33,2794,82.2
2023,B,crb,371170,João Paulo,joao_paulo_da_silva_alves,18,35,35,35,2788,79.7
2023,B,vitoria,388312,Camutanga,camutanga,13,33,33,33,2788,84.5
2023,B,mirassol,462916,Negueba,negueba,11,35,35,35,2776,79.3
2023,B,mirassol,326622,Chico,francisco_hyun_sol_kim,7,37,37,37,2771,74.9
2023,B,criciuma,298361,W. Maia,w_maia,4,32,32,31,2770,86.6
2023,B,londrina,619739,GABRIEL,gabriel_knesowitsch,14,35,32,30,2762,86.3
2023,B,mirassol,335362,Daniel,daniel,8,33,33,31,2761,83.7
2023,B,sport,313474,R. Thyere,r_thyere,15,31,31,31,2753,88.8
2023,B,criciuma,379541,Arilson,arilson,8,32,32,32,2751,86.0
2023,B,chapecoense,332840,Airton,airton_moraes_michellon,1,31,31,31,2745,88.5
2023,B,mirassol,335611,Gabriel,gabriel_santana_pinto,10,36,36,36,2737,76.0
2023,B,botafogo,547120,Marcio Silva,marcio_silva,16,34,32,30,2728,85.2
2023,B,botafogo,310382,Matheus Al ...,matheus_albino_carneiro,1,38,31,30,2716,87.6
2023,B,botafogo,536655,Guilherme,guilherme,5,32,32,32,2705,84.5
2023,B,novorizontino,447189,Willean Lepo,willean_bernardo_willemen,22,35,33,30,2693,81.6
2023,B,juventude,353336,Reginaldo,reginaldo_lopes_de_jesus,93,33,33,32,2668,80.8
2023,B,sport,437531,Sabino,sabino,35,30,30,30,2615,87.2
2023,B,sport,153924,Vagner Love,vagner_silva_de_souza,9,33,33,31,2609,79.1
2023,B,vila_nova,533963,Lourenço,lourenco,10,35,34,33,2586,76.1
2023,B,crb,583991,Lucas Lima,lucas_lima,33,36,35,33,2578,73.7
2023,B,novorizontino,294484,Marlon,marlon_adriano_prezotti,8,36,36,36,2575,71.5
2023,B,atletico,451607,Luiz Fernando,luiz_fernando,11,35,35,33,2565,73.3
2023,B,ceara,441070,Erick,erick_de_arruda_serafim,11,31,31,30,2558,82.5
2023,B,tombense,401976,Pedro Costa,pedro_costa,18,38,34,29,2525,74.3
2023,B,ituano,308008,Claudinho,claudio_de_souza,3,30,29,29,2524,87.0
2023,B,crb,182466,Anselmo Ramon,anselmo_ramon,9,31,31,30,2518,81.2
2023,B,ituano,335286,Mario Sergio,mario_sergio_valerio,16,31,31,28,2492,80.4
2023,B,londrina,360467,Paulo,paulo_roberto_moccelin,7,31,31,30,2487,80.2
2023,B,juventude,187597,Alan Ruschel,alan_luciano_ruschel,28,34,32,29,2485,77.7
2023,B,vila_nova,168387,Ralf,ralf_de_souza_teles,8,32,31,29,2481,80.0
2023,B,avai,184600,Wellington,wellington,5,34,30,29,2470,82.3
2023,B,avai,313001,Rafael Gava,rafael_gava,23,30,30,30,2466,82.2
2023,B,avai,303063,Natanael,natanael_batista_pimenta,25,31,31,29,2465,79.5
2023,B,sampaio_correa,169945,Ytalo,ytalo,9,31,31,31,2457,79.3
2023,B,sampaio_correa,555571,Gustavo He ...,gustavo_henrique_santos,4,32,28,28,2420,86.4
2023,B,botafogo,294486,Tarik,tarik,15,32,31,28,2419,78.0
2023,B,crb,398807,Falcão,falcao,98,36,33,28,2419,73.3
2023,B,atletico,308190,Bruno Tuba ...,bruno_nunes_de_barros,17,34,33,28,2403,72.8
2023,B,tombense,157280,Egidio,egidio,16,34,33,25,2383,72.2
2023,B,sampaio_correa,310743,Paraíba,paraiba,10,33,32,28,2380,74.4
2023,B,juventude,406610,Ze Marcos,jose_marcos_alves_luis,3,34,29,26,2363,81.5
2023,B,guarani,420539,Bruno Jose,bruno_jose_de_souza,17,31,31,28,2354,75.9
2023,B,novorizontino,405127,Reverson,reverson,7,34,30,24,2351,78.4
2023,B,vitoria,177411,Osvaldo,osvaldo_lourenco_filho,11,31,31,29,2351,75.8
2023,B,chapecoense,314287,Bruno Nazario,bruno_dos_santos_nazario,88,32,30,28,2348,78.3
2023,B,ceara,292976,Jean Carlos,jean_carlos_vicente,10,38,36,26,2336,64.9
2023,B,ponte_preta,536558,Felipe,felipe,6,31,30,26,2334,77.8
2023,B,botafogo,335599,Osman Junior,osman_junior,10,34,32,28,2318,72.4
2023,B,atletico,436949,Gustavo,gustavo,9,31,31,31,2309,74.5
2023,B,novorizontino,355362,Aylon,aylon_darwin_tavella,11,36,35,33,2302,65.8
2023,B,novorizontino,312663,Cesar,cesar_henrique_martins,3,27,27,27,2280,84.4
2023,B,botafogo,395968,Patrick Brey,patrick_de_carvalho_brey,16,32,29,25,2265,78.1
2023,B,chapecoense,441692,Gustavo,gustavo_cazonatti,55,31,29,26,2257,77.8
2023,B,ponte_preta,186135,Fabio Sanches,fabio_pizarro_sanches,27,27,27,27,2249,83.3
2023,B,atletico,533689,Heron,heron_crespo_da_silva,6,33,29,25,2227,76.8
2023,B,mirassol,435961,Guilherme  ...,guilherme,6,35,28,26,2224,79.4
2023,B,mirassol,361347,T. Kelven,thalisson_kelven_da_silva,3,37,27,24,2216,82.1
2023,B,novorizontino,363149,Douglas Ba ...,douglas_ba,7,36,36,28,2212,61.4
2023,B,guarani,506641,Matheus Bueno,matheus_bueno_batista,18,31,28,26,2211,79.0
2023,B,chapecoense,376246,Giovanni,giovanni,7,34,31,22,2200,71.0
2023,B,juventude,150986,Nene,anderson_luis_de_carvalho,77,28,28,27,2198,78.5
2023,B,atletico,551375,Rhaldney,rhaldney,8,35,35,24,2191,62.6
2023,B,crb,324513,Matheus Ri ...,matheus_antunes_ribeiro,2,37,30,24,2189,73.0
2023,B,vila_nova,369639,Caio,caio,19,32,31,29,2189,70.6
2023,B,guarani,293383,Pegorari,pegorari,1,32,25,24,2185,87.4
2023,B,sport,690534,Felipinho,felipinho,6,34,33,23,2172,65.8
2023,B,guarani,344228,Matheus Ba ...,matheus_barbosa_teixeira,5,29,29,28,2165,74.7
2023,B,sport,330015,Jorginho,jorge_de_moura_xavier,10,28,27,25,2161,80.0
2023,B,botafogo,543706,Thassio Melo,thassio_melo,21,33,30,25,2141,71.4
2023,B,tombense,169938,Bruno Silva,bruno_cesar_pereira_silva,5,30,25,24,2135,85.4
2023,B,criciuma,336900,Fabinho,fabinho,11,31,31,26,2131,68.7
2023,B,tombense,461293,Joao Pedro,joao_pedro_mendes_santos,8,32,28,26,2120,75.7
2023,B,sport,188424,Renan Santos,renan_dos_santos,33,32,24,24,2115,88.1
2023,B,tombense,184174,Roger,roger_de_carvalho,4,25,24,24,2115,88.1
2023,B,novorizontino,298282,Ronaldo,ronaldo_henrique_silva,9,36,36,28,2113,58.7
2023,B,guarani,186142,Alan Santos,alan_santos_da_silva,12,24,24,24,2106,87.8
2023,B,ituano,380308,Marcel,marcel,14,36,27,22,2103,77.9
2023,B,vila_nova,415195,Leonardo,leonardo,2,34,29,27,2098,72.3
2023,B,ituano,422022,Jose Aldo,jose_aldo,8,31,27,24,2089,77.4
2023,B,crb,306019,Renato,renato,11,31,30,25,2084,69.5
2023,B,ponte_preta,378323,Mateus Silva,mateus_ferreira_da_silva,4,25,24,24,2084,86.8
2023,B,botafogo,320478,Diogo,diogo_da_costa_silva,4,35,25,23,2077,83.1
2023,B,ceara,291651,Luiz,luiz,13,24,23,23,2054,89.3
2023,B,chapecoense,540809,Lucas,lucas,43,23,23,23,2049,89.1
2023,B,abc,462686,Ramon,ramon_vinicius_dos_santos,20,34,29,22,2046,70.6
2023,B,sport,338491,Ronaldo,ronaldo,5,33,28,25,2046,73.1
2023,B,guarani,527028,Bruno,bruno,27,32,32,26,2043,63.8
2023,B,juventude,522984,David,david,11,30,30,27,2043,68.1
2023,B,vitoria,429655,Rodrigo An ...,rodrigo_an,8,25,25,23,2025,81.0
2023,B,ceara,581767,Warley,warley_leandro_da_silva,17,33,28,22,2024,72.3
2023,B,londrina,387255,Iago Dias,iago_angelo_dias,21,33,30,25,2024,67.5
2023,B,tombense,339225,Augusto,augusto_de_souza_silva,13,35,23,22,2023,88.0
2023,B,crb,378811,Fabio Alemão,fabio_augusto_schirmann,4,28,24,23,2018,84.1
2023,B,tombense,188453,Fernandao,fernandao,9,31,31,27,2011,64.9
2023,B,ponte_preta,600810,Felipe Amaral,felipe_amaral,8,35,30,27,2005,66.8
2023,B,ceara,655804,David,david,4,36,30,23,2003,66.8
2023,B,sport,554138,Luciano,luciano,46,23,23,23,1998,86.9
2023,B,vitoria,294382,Zeca,jose_carlos_cracco_neto,2,26,26,22,1991,76.6
2023,B,juventude,523074,Vini Paulista,vini_paulista,36,32,28,23,1978,70.6
2023,B,avai,297646,Igor Bohn,igor_jose_bohn,1,23,22,21,1973,89.7
2023,B,ituano,605436,HELIO,helio_cunha_borges,17,36,33,21,1962,59.5
2023,B,ponte_preta,577475,Eliel,eliel,9,34,31,24,1959,63.2
2023,B,sampaio_correa,405535,Pivo,mateus_cardoso_francisco,2,31,27,24,1950,72.2
2023,B,avai,364092,Roberto,roberto_pinheiro_da_rosa,4,32,24,19,1949,81.2
2023,B,ituano,310646,Pacheco,guilherme_augusto_pacheco,2,32,28,20,1949,69.6
2023,B,guarani,313072,Derek,derek_freitas_ribeiro,11,33,33,22,1931,58.5
2023,B,criciuma,167716,Eder,eder_citadin_martins,23,27,26,22,1930,74.2
2023,B,vila_nova,383352,Neto,neto,9,36,31,23,1909,61.6
2023,B,crb,428683,Diogo,diogo_hereda_da_silva,32,33,26,20,1897,73.0
2023,B,londrina,668124,Helio,helio_miguel_junior,12,32,21,21,1890,90.0
2023,B,ponte_preta,509192,Luiz Felip ...,luiz_felip,14,34,25,24,1886,75.4
2023,B,chapecoense,376599,Bruno Leon ...,bruno_leon,4,33,23,21,1881,81.8
